time;inertial power left wing;inertial power right wing;inertial power both wings;aerodynamic power;total, perfect elastic storage;total, no elastic storage;total, full dissipation
8.317289e-01;0.000000e+00;-4.680053e+00;-4.680053e+00;8.638259e+00;3.958206e+00;3.958206e+00;3.958206e+00 
8.322260e-01;0.000000e+00;-4.698540e+00;-4.698540e+00;8.578947e+00;3.880408e+00;3.880408e+00;3.880408e+00 
8.327232e-01;0.000000e+00;-4.716916e+00;-4.716916e+00;8.502542e+00;3.785626e+00;3.785626e+00;3.785626e+00 
8.332204e-01;0.000000e+00;-4.735180e+00;-4.735180e+00;8.442173e+00;3.706993e+00;3.706993e+00;3.706993e+00 
8.337177e-01;0.000000e+00;-4.753331e+00;-4.753331e+00;8.372109e+00;3.618778e+00;3.618778e+00;3.618778e+00 
8.342150e-01;0.000000e+00;-4.771367e+00;-4.771367e+00;8.321447e+00;3.550080e+00;3.550080e+00;3.550080e+00 
8.347124e-01;0.000000e+00;-4.789287e+00;-4.789287e+00;8.260801e+00;3.471514e+00;3.471514e+00;3.471514e+00 
8.352099e-01;0.000000e+00;-4.807090e+00;-4.807090e+00;8.192926e+00;3.385836e+00;3.385836e+00;3.385836e+00 
8.357075e-01;0.000000e+00;-4.824773e+00;-4.824773e+00;8.136701e+00;3.311928e+00;3.311928e+00;3.311928e+00 
8.362052e-01;0.000000e+00;-4.842335e+00;-4.842335e+00;8.078669e+00;3.236334e+00;3.236334e+00;3.236334e+00 
8.367029e-01;0.000000e+00;-4.859775e+00;-4.859775e+00;8.009310e+00;3.149535e+00;3.149535e+00;3.149535e+00 
8.372007e-01;0.000000e+00;-4.877091e+00;-4.877091e+00;7.936719e+00;3.059629e+00;3.059629e+00;3.059629e+00 
8.376987e-01;0.000000e+00;-4.894282e+00;-4.894282e+00;7.877486e+00;2.983204e+00;2.983204e+00;2.983204e+00 
8.381967e-01;0.000000e+00;-4.911346e+00;-4.911346e+00;7.801849e+00;2.890504e+00;2.890504e+00;2.890504e+00 
8.386948e-01;0.000000e+00;-4.928280e+00;-4.928280e+00;7.755550e+00;2.827269e+00;2.827269e+00;2.827269e+00 
8.391930e-01;0.000000e+00;-4.945086e+00;-4.945086e+00;7.674950e+00;2.729864e+00;2.729864e+00;2.729864e+00 
8.396914e-01;0.000000e+00;-4.961760e+00;-4.961760e+00;7.622135e+00;2.660374e+00;2.660374e+00;2.660374e+00 
8.401898e-01;0.000000e+00;-4.939002e+00;-4.939002e+00;7.563317e+00;2.624315e+00;2.624315e+00;2.624315e+00 
8.406883e-01;0.000000e+00;-4.952900e+00;-4.952900e+00;7.486663e+00;2.533763e+00;2.533763e+00;2.533763e+00 
8.411870e-01;0.000000e+00;-4.966679e+00;-4.966679e+00;7.449959e+00;2.483280e+00;2.483280e+00;2.483280e+00 
8.416857e-01;0.000000e+00;-4.980337e+00;-4.980337e+00;7.376305e+00;2.395968e+00;2.395968e+00;2.395968e+00 
8.421846e-01;0.000000e+00;-4.993873e+00;-4.993873e+00;7.326043e+00;2.332170e+00;2.332170e+00;2.332170e+00 
8.426836e-01;0.000000e+00;-5.007286e+00;-5.007286e+00;7.260453e+00;2.253166e+00;2.253166e+00;2.253166e+00 
8.431827e-01;0.000000e+00;-5.020575e+00;-5.020575e+00;7.196449e+00;2.175875e+00;2.175875e+00;2.175875e+00 
8.436819e-01;0.000000e+00;-5.033736e+00;-5.033736e+00;7.136322e+00;2.102586e+00;2.102586e+00;2.102586e+00 
8.441812e-01;0.000000e+00;-5.046771e+00;-5.046771e+00;7.066243e+00;2.019471e+00;2.019471e+00;2.019471e+00 
8.446806e-01;0.000000e+00;-5.059676e+00;-5.059676e+00;7.010629e+00;1.950953e+00;1.950953e+00;1.950953e+00 
8.451802e-01;0.000000e+00;-5.072451e+00;-5.072451e+00;6.948681e+00;1.876231e+00;1.876231e+00;1.876231e+00 
8.456798e-01;0.000000e+00;-5.085092e+00;-5.085092e+00;6.879773e+00;1.794681e+00;1.794681e+00;1.794681e+00 
8.461796e-01;0.000000e+00;-5.097601e+00;-5.097601e+00;6.822079e+00;1.724478e+00;1.724478e+00;1.724478e+00 
8.466794e-01;0.000000e+00;-5.109975e+00;-5.109975e+00;6.762317e+00;1.652342e+00;1.652342e+00;1.652342e+00 
8.471794e-01;0.000000e+00;-5.122212e+00;-5.122212e+00;6.717034e+00;1.594822e+00;1.594822e+00;1.594822e+00 
8.476795e-01;0.000000e+00;-5.134311e+00;-5.134311e+00;6.642240e+00;1.507929e+00;1.507929e+00;1.507929e+00 
8.481797e-01;0.000000e+00;-5.146271e+00;-5.146271e+00;6.593266e+00;1.446995e+00;1.446995e+00;1.446995e+00 
8.486801e-01;0.000000e+00;-5.158090e+00;-5.158090e+00;6.538128e+00;1.380038e+00;1.380038e+00;1.380038e+00 
8.491805e-01;0.000000e+00;-5.169767e+00;-5.169767e+00;6.466433e+00;1.296666e+00;1.296666e+00;1.296666e+00 
8.496811e-01;0.000000e+00;-5.181299e+00;-5.181299e+00;6.416081e+00;1.234782e+00;1.234782e+00;1.234782e+00 
8.501818e-01;0.000000e+00;-5.161547e+00;-5.161547e+00;6.349974e+00;1.188427e+00;1.188427e+00;1.188427e+00 
8.506826e-01;0.000000e+00;-5.170272e+00;-5.170272e+00;6.278142e+00;1.107870e+00;1.107870e+00;1.107870e+00 
8.511835e-01;0.000000e+00;-5.178868e+00;-5.178868e+00;6.234386e+00;1.055518e+00;1.055518e+00;1.055518e+00 
8.516846e-01;0.000000e+00;-5.187332e+00;-5.187332e+00;6.164460e+00;9.771282e-01;9.771282e-01;9.771282e-01 
8.521858e-01;0.000000e+00;-5.195664e+00;-5.195664e+00;6.110882e+00;9.152181e-01;9.152181e-01;9.152181e-01 
8.526871e-01;0.000000e+00;-5.203861e+00;-5.203861e+00;6.049055e+00;8.451942e-01;8.451942e-01;8.451942e-01 
8.531885e-01;0.000000e+00;-5.211923e+00;-5.211923e+00;5.999132e+00;7.872092e-01;7.872092e-01;7.872092e-01 
8.536901e-01;0.000000e+00;-5.219849e+00;-5.219849e+00;5.944510e+00;7.246606e-01;7.246606e-01;7.246606e-01 
8.541917e-01;0.000000e+00;-5.227638e+00;-5.227638e+00;5.881348e+00;6.537097e-01;6.537097e-01;6.537097e-01 
8.546935e-01;0.000000e+00;-5.235287e+00;-5.235287e+00;5.833723e+00;5.984356e-01;5.984356e-01;5.984356e-01 
8.551954e-01;0.000000e+00;-5.242797e+00;-5.242797e+00;5.772156e+00;5.293588e-01;5.293588e-01;5.293588e-01 
8.556974e-01;0.000000e+00;-5.250166e+00;-5.250166e+00;5.713253e+00;4.630864e-01;4.630864e-01;4.630864e-01 
8.561996e-01;0.000000e+00;-5.257393e+00;-5.257393e+00;5.659494e+00;4.021014e-01;4.021014e-01;4.021014e-01 
8.567018e-01;0.000000e+00;-5.264476e+00;-5.264476e+00;5.598665e+00;3.341889e-01;3.341889e-01;3.341889e-01 
8.572042e-01;0.000000e+00;-5.271415e+00;-5.271415e+00;5.532802e+00;2.613870e-01;2.613870e-01;2.613870e-01 
8.577067e-01;0.000000e+00;-5.278207e+00;-5.278207e+00;5.484223e+00;2.060164e-01;2.060164e-01;2.060164e-01 
8.582093e-01;0.000000e+00;-5.284853e+00;-5.284853e+00;5.423391e+00;1.385383e-01;1.385383e-01;1.385383e-01 
8.587121e-01;0.000000e+00;-5.291350e+00;-5.291350e+00;5.363547e+00;7.219708e-02;7.219708e-02;7.219708e-02 
8.592150e-01;0.000000e+00;-5.297698e+00;-5.297698e+00;5.315729e+00;1.803151e-02;1.803151e-02;1.803151e-02 
8.597179e-01;0.000000e+00;-5.303895e+00;-5.303895e+00;5.259616e+00;-4.427939e-02;0.000000e+00;4.427939e-02 
8.602210e-01;0.000000e+00;-5.282134e+00;-5.282134e+00;5.207982e+00;-7.415183e-02;0.000000e+00;7.415183e-02 
8.607243e-01;0.000000e+00;-5.285827e+00;-5.285827e+00;5.156082e+00;-1.297448e-01;0.000000e+00;1.297448e-01 
8.612276e-01;0.000000e+00;-5.289383e+00;-5.289383e+00;5.103907e+00;-1.854765e-01;0.000000e+00;1.854765e-01 
8.617311e-01;0.000000e+00;-5.292802e+00;-5.292802e+00;5.048699e+00;-2.441026e-01;0.000000e+00;2.441026e-01 
8.622347e-01;0.000000e+00;-5.296081e+00;-5.296081e+00;4.981413e+00;-3.146689e-01;0.000000e+00;3.146689e-01 
8.627384e-01;0.000000e+00;-5.299222e+00;-5.299222e+00;4.934524e+00;-3.646980e-01;0.000000e+00;3.646980e-01 
8.632423e-01;0.000000e+00;-5.302221e+00;-5.302221e+00;4.886180e+00;-4.160410e-01;0.000000e+00;4.160410e-01 
8.637463e-01;0.000000e+00;-5.305080e+00;-5.305080e+00;4.821961e+00;-4.831190e-01;0.000000e+00;4.831190e-01 
8.642505e-01;0.000000e+00;-5.307795e+00;-5.307795e+00;4.769940e+00;-5.378553e-01;0.000000e+00;5.378553e-01 
8.647548e-01;0.000000e+00;-5.310367e+00;-5.310367e+00;4.725287e+00;-5.850808e-01;0.000000e+00;5.850808e-01 
8.652591e-01;0.000000e+00;-5.312796e+00;-5.312796e+00;4.660913e+00;-6.518833e-01;0.000000e+00;6.518833e-01 
8.657637e-01;0.000000e+00;-5.315079e+00;-5.315079e+00;4.610975e+00;-7.041040e-01;0.000000e+00;7.041040e-01 
8.662684e-01;0.000000e+00;-5.317217e+00;-5.317217e+00;4.565530e+00;-7.516866e-01;0.000000e+00;7.516866e-01 
8.667731e-01;0.000000e+00;-5.319208e+00;-5.319208e+00;4.516373e+00;-8.028349e-01;0.000000e+00;8.028349e-01 
8.672781e-01;0.000000e+00;-5.321050e+00;-5.321050e+00;4.462768e+00;-8.582814e-01;0.000000e+00;8.582814e-01 
8.677831e-01;0.000000e+00;-5.322744e+00;-5.322744e+00;4.410144e+00;-9.125999e-01;0.000000e+00;9.125999e-01 
8.682883e-01;0.000000e+00;-5.324288e+00;-5.324288e+00;4.352017e+00;-9.722716e-01;0.000000e+00;9.722716e-01 
8.687937e-01;0.000000e+00;-5.325682e+00;-5.325682e+00;4.304812e+00;-1.020870e+00;0.000000e+00;1.020870e+00 
8.692991e-01;0.000000e+00;-5.326924e+00;-5.326924e+00;4.252797e+00;-1.074127e+00;0.000000e+00;1.074127e+00 
8.698047e-01;0.000000e+00;-5.328015e+00;-5.328015e+00;4.197546e+00;-1.130468e+00;0.000000e+00;1.130468e+00 
8.703105e-01;0.000000e+00;-5.303235e+00;-5.303235e+00;4.149495e+00;-1.153740e+00;0.000000e+00;1.153740e+00 
8.708164e-01;0.000000e+00;-5.301609e+00;-5.301609e+00;4.101542e+00;-1.200067e+00;0.000000e+00;1.200067e+00 
8.713224e-01;0.000000e+00;-5.299850e+00;-5.299850e+00;4.042075e+00;-1.257776e+00;0.000000e+00;1.257776e+00 
8.718286e-01;0.000000e+00;-5.297958e+00;-5.297958e+00;3.999555e+00;-1.298403e+00;0.000000e+00;1.298403e+00 
8.723349e-01;0.000000e+00;-5.295931e+00;-5.295931e+00;3.959475e+00;-1.336456e+00;0.000000e+00;1.336456e+00 
8.728414e-01;0.000000e+00;-5.293769e+00;-5.293769e+00;3.900662e+00;-1.393107e+00;0.000000e+00;1.393107e+00 
8.733480e-01;0.000000e+00;-5.291471e+00;-5.291471e+00;3.855927e+00;-1.435544e+00;0.000000e+00;1.435544e+00 
8.738547e-01;0.000000e+00;-5.289038e+00;-5.289038e+00;3.809601e+00;-1.479437e+00;0.000000e+00;1.479437e+00 
8.743616e-01;0.000000e+00;-5.286467e+00;-5.286467e+00;3.755810e+00;-1.530657e+00;0.000000e+00;1.530657e+00 
8.748687e-01;0.000000e+00;-5.283759e+00;-5.283759e+00;3.711237e+00;-1.572522e+00;0.000000e+00;1.572522e+00 
8.753759e-01;0.000000e+00;-5.280912e+00;-5.280912e+00;3.655653e+00;-1.625259e+00;0.000000e+00;1.625259e+00 
8.758833e-01;0.000000e+00;-5.277927e+00;-5.277927e+00;3.610332e+00;-1.667595e+00;0.000000e+00;1.667595e+00 
8.763908e-01;0.000000e+00;-5.274802e+00;-5.274802e+00;3.563044e+00;-1.711758e+00;0.000000e+00;1.711758e+00 
8.768984e-01;0.000000e+00;-5.271537e+00;-5.271537e+00;3.511226e+00;-1.760311e+00;0.000000e+00;1.760311e+00 
8.774062e-01;0.000000e+00;-5.268131e+00;-5.268131e+00;3.467850e+00;-1.800281e+00;0.000000e+00;1.800281e+00 
8.779142e-01;0.000000e+00;-5.264585e+00;-5.264585e+00;3.416968e+00;-1.847617e+00;0.000000e+00;1.847617e+00 
8.784223e-01;0.000000e+00;-5.260896e+00;-5.260896e+00;3.369429e+00;-1.891466e+00;0.000000e+00;1.891466e+00 
8.789305e-01;0.000000e+00;-5.257064e+00;-5.257064e+00;3.331482e+00;-1.925582e+00;0.000000e+00;1.925582e+00 
8.794389e-01;0.000000e+00;-5.253089e+00;-5.253089e+00;3.278275e+00;-1.974815e+00;0.000000e+00;1.974815e+00 
8.799475e-01;0.000000e+00;-5.248971e+00;-5.248971e+00;3.228248e+00;-2.020723e+00;0.000000e+00;2.020723e+00 
8.804562e-01;0.000000e+00;-5.224934e+00;-5.224934e+00;3.197943e+00;-2.026992e+00;0.000000e+00;2.026992e+00 
8.809650e-01;0.000000e+00;-5.218047e+00;-5.218047e+00;3.152704e+00;-2.065343e+00;0.000000e+00;2.065343e+00 
8.814741e-01;0.000000e+00;-5.211038e+00;-5.211038e+00;3.103241e+00;-2.107797e+00;0.000000e+00;2.107797e+00 
8.819833e-01;0.000000e+00;-5.203910e+00;-5.203910e+00;3.058592e+00;-2.145318e+00;0.000000e+00;2.145318e+00 
8.824926e-01;0.000000e+00;-5.196660e+00;-5.196660e+00;3.012685e+00;-2.183976e+00;0.000000e+00;2.183976e+00 
8.830022e-01;0.000000e+00;-5.189290e+00;-5.189290e+00;2.970571e+00;-2.218719e+00;0.000000e+00;2.218719e+00 
8.835118e-01;0.000000e+00;-5.181798e+00;-5.181798e+00;2.917397e+00;-2.264400e+00;0.000000e+00;2.264400e+00 
8.840217e-01;0.000000e+00;-5.174184e+00;-5.174184e+00;2.875768e+00;-2.298416e+00;0.000000e+00;2.298416e+00 
8.845317e-01;0.000000e+00;-5.166447e+00;-5.166447e+00;2.841984e+00;-2.324464e+00;0.000000e+00;2.324464e+00 
8.850418e-01;0.000000e+00;-5.158587e+00;-5.158587e+00;2.782731e+00;-2.375856e+00;0.000000e+00;2.375856e+00 
8.855521e-01;0.000000e+00;-5.150605e+00;-5.150605e+00;2.753696e+00;-2.396909e+00;0.000000e+00;2.396909e+00 
8.860626e-01;0.000000e+00;-5.142499e+00;-5.142499e+00;2.705025e+00;-2.437474e+00;0.000000e+00;2.437474e+00 
8.865732e-01;0.000000e+00;-5.134270e+00;-5.134270e+00;2.664225e+00;-2.470045e+00;0.000000e+00;2.470045e+00 
8.870840e-01;0.000000e+00;-5.125916e+00;-5.125916e+00;2.616365e+00;-2.509551e+00;0.000000e+00;2.509551e+00 
8.875950e-01;0.000000e+00;-5.117436e+00;-5.117436e+00;2.588261e+00;-2.529175e+00;0.000000e+00;2.529175e+00 
8.881061e-01;0.000000e+00;-5.108832e+00;-5.108832e+00;2.545057e+00;-2.563776e+00;0.000000e+00;2.563776e+00 
8.886174e-01;0.000000e+00;-5.100102e+00;-5.100102e+00;2.496967e+00;-2.603135e+00;0.000000e+00;2.603135e+00 
8.891289e-01;0.000000e+00;-5.091246e+00;-5.091246e+00;2.460211e+00;-2.631035e+00;0.000000e+00;2.631035e+00 
8.896405e-01;0.000000e+00;-5.082264e+00;-5.082264e+00;2.414185e+00;-2.668079e+00;0.000000e+00;2.668079e+00 
8.901523e-01;0.000000e+00;-5.059661e+00;-5.059661e+00;2.380891e+00;-2.678770e+00;0.000000e+00;2.678770e+00 
8.906641e-01;0.000000e+00;-5.048492e+00;-5.048492e+00;2.334320e+00;-2.714172e+00;0.000000e+00;2.714172e+00 
8.911760e-01;0.000000e+00;-5.037222e+00;-5.037222e+00;2.296125e+00;-2.741097e+00;0.000000e+00;2.741097e+00 
8.916878e-01;0.000000e+00;-5.025851e+00;-5.025851e+00;2.254288e+00;-2.771563e+00;0.000000e+00;2.771563e+00 
8.921996e-01;0.000000e+00;-5.014378e+00;-5.014378e+00;2.216595e+00;-2.797784e+00;0.000000e+00;2.797784e+00 
8.927114e-01;0.000000e+00;-5.002803e+00;-5.002803e+00;2.175479e+00;-2.827324e+00;0.000000e+00;2.827324e+00 
8.932233e-01;0.000000e+00;-4.991127e+00;-4.991127e+00;2.138285e+00;-2.852842e+00;0.000000e+00;2.852842e+00 
8.937351e-01;0.000000e+00;-4.979349e+00;-4.979349e+00;2.095701e+00;-2.883648e+00;0.000000e+00;2.883648e+00 
8.942469e-01;0.000000e+00;-4.967469e+00;-4.967469e+00;2.060420e+00;-2.907049e+00;0.000000e+00;2.907049e+00 
8.947588e-01;0.000000e+00;-4.955486e+00;-4.955486e+00;2.019586e+00;-2.935900e+00;0.000000e+00;2.935900e+00 
8.952706e-01;0.000000e+00;-4.943402e+00;-4.943402e+00;1.977722e+00;-2.965679e+00;0.000000e+00;2.965679e+00 
8.957824e-01;0.000000e+00;-4.931214e+00;-4.931214e+00;1.950114e+00;-2.981100e+00;0.000000e+00;2.981100e+00 
8.962942e-01;0.000000e+00;-4.918924e+00;-4.918924e+00;1.910111e+00;-3.008813e+00;0.000000e+00;3.008813e+00 
8.968061e-01;0.000000e+00;-4.906531e+00;-4.906531e+00;1.874124e+00;-3.032407e+00;0.000000e+00;3.032407e+00 
8.973179e-01;0.000000e+00;-4.894035e+00;-4.894035e+00;1.838100e+00;-3.055935e+00;0.000000e+00;3.055935e+00 
8.978297e-01;0.000000e+00;-4.881436e+00;-4.881436e+00;1.800614e+00;-3.080823e+00;0.000000e+00;3.080823e+00 
8.983416e-01;0.000000e+00;-4.868734e+00;-4.868734e+00;1.766859e+00;-3.101875e+00;0.000000e+00;3.101875e+00 
8.988534e-01;0.000000e+00;-4.855928e+00;-4.855928e+00;1.728678e+00;-3.127250e+00;0.000000e+00;3.127250e+00 
8.993652e-01;0.000000e+00;-4.843019e+00;-4.843019e+00;1.689788e+00;-3.153232e+00;0.000000e+00;3.153232e+00 
8.998771e-01;0.000000e+00;-4.830007e+00;-4.830007e+00;1.652463e+00;-3.177543e+00;0.000000e+00;3.177543e+00 
9.003889e-01;0.000000e+00;-4.804933e+00;-4.804933e+00;1.618972e+00;-3.185960e+00;0.000000e+00;3.185960e+00 
9.009007e-01;0.000000e+00;-4.789952e+00;-4.789952e+00;1.583347e+00;-3.206606e+00;0.000000e+00;3.206606e+00 
9.014125e-01;0.000000e+00;-4.774892e+00;-4.774892e+00;1.549109e+00;-3.225783e+00;0.000000e+00;3.225783e+00 
9.019244e-01;0.000000e+00;-4.759752e+00;-4.759752e+00;1.514140e+00;-3.245611e+00;0.000000e+00;3.245611e+00 
9.024362e-01;0.000000e+00;-4.744531e+00;-4.744531e+00;1.480329e+00;-3.264202e+00;0.000000e+00;3.264202e+00 
9.029480e-01;0.000000e+00;-4.729230e+00;-4.729230e+00;1.450691e+00;-3.278539e+00;0.000000e+00;3.278539e+00 
9.034599e-01;0.000000e+00;-4.713849e+00;-4.713849e+00;1.415787e+00;-3.298061e+00;0.000000e+00;3.298061e+00 
9.039717e-01;0.000000e+00;-4.698387e+00;-4.698387e+00;1.378387e+00;-3.320000e+00;0.000000e+00;3.320000e+00 
9.044835e-01;0.000000e+00;-4.682846e+00;-4.682846e+00;1.352211e+00;-3.330635e+00;0.000000e+00;3.330635e+00 
9.049954e-01;0.000000e+00;-4.667223e+00;-4.667223e+00;1.324530e+00;-3.342693e+00;0.000000e+00;3.342693e+00 
9.055072e-01;0.000000e+00;-4.651520e+00;-4.651520e+00;1.290416e+00;-3.361104e+00;0.000000e+00;3.361104e+00 
9.060190e-01;0.000000e+00;-4.635737e+00;-4.635737e+00;1.253281e+00;-3.382455e+00;0.000000e+00;3.382455e+00 
9.065308e-01;0.000000e+00;-4.619872e+00;-4.619872e+00;1.225368e+00;-3.394505e+00;0.000000e+00;3.394505e+00 
9.070427e-01;0.000000e+00;-4.603927e+00;-4.603927e+00;1.197259e+00;-3.406668e+00;0.000000e+00;3.406668e+00 
9.075545e-01;0.000000e+00;-4.587901e+00;-4.587901e+00;1.166130e+00;-3.421771e+00;0.000000e+00;3.421771e+00 
9.080663e-01;0.000000e+00;-4.571794e+00;-4.571794e+00;1.134876e+00;-3.436918e+00;0.000000e+00;3.436918e+00 
9.085782e-01;0.000000e+00;-4.555606e+00;-4.555606e+00;1.106904e+00;-3.448702e+00;0.000000e+00;3.448702e+00 
9.090900e-01;0.000000e+00;-4.539337e+00;-4.539337e+00;1.072481e+00;-3.466856e+00;0.000000e+00;3.466856e+00 
9.096018e-01;0.000000e+00;-4.522987e+00;-4.522987e+00;1.038345e+00;-3.484641e+00;0.000000e+00;3.484641e+00 
9.101137e-01;0.000000e+00;-4.498807e+00;-4.498807e+00;1.011764e+00;-3.487043e+00;0.000000e+00;3.487043e+00 
9.106255e-01;0.000000e+00;-4.480870e+00;-4.480870e+00;9.838707e-01;-3.496999e+00;0.000000e+00;3.496999e+00 
9.111373e-01;0.000000e+00;-4.462874e+00;-4.462874e+00;9.544089e-01;-3.508465e+00;0.000000e+00;3.508465e+00 
9.116492e-01;0.000000e+00;-4.444818e+00;-4.444818e+00;9.282541e-01;-3.516564e+00;0.000000e+00;3.516564e+00 
9.121610e-01;0.000000e+00;-4.426703e+00;-4.426703e+00;8.968122e-01;-3.529891e+00;0.000000e+00;3.529891e+00 
9.126728e-01;0.000000e+00;-4.408529e+00;-4.408529e+00;8.681039e-01;-3.540425e+00;0.000000e+00;3.540425e+00 
9.131846e-01;0.000000e+00;-4.390294e+00;-4.390294e+00;8.433081e-01;-3.546986e+00;0.000000e+00;3.546986e+00 
9.136965e-01;0.000000e+00;-4.372000e+00;-4.372000e+00;8.158579e-01;-3.556142e+00;0.000000e+00;3.556142e+00 
9.142083e-01;0.000000e+00;-4.353647e+00;-4.353647e+00;7.865714e-01;-3.567075e+00;0.000000e+00;3.567075e+00 
9.147201e-01;0.000000e+00;-4.335234e+00;-4.335234e+00;7.611147e-01;-3.574119e+00;0.000000e+00;3.574119e+00 
9.152320e-01;0.000000e+00;-4.316761e+00;-4.316761e+00;7.393687e-01;-3.577392e+00;0.000000e+00;3.577392e+00 
9.157438e-01;0.000000e+00;-4.298228e+00;-4.298228e+00;7.151557e-01;-3.583073e+00;0.000000e+00;3.583073e+00 
9.162556e-01;0.000000e+00;-4.279637e+00;-4.279637e+00;6.864508e-01;-3.593186e+00;0.000000e+00;3.593186e+00 
9.167675e-01;0.000000e+00;-4.260984e+00;-4.260984e+00;6.567730e-01;-3.604211e+00;0.000000e+00;3.604211e+00 
9.172793e-01;0.000000e+00;-4.242272e+00;-4.242272e+00;6.348221e-01;-3.607450e+00;0.000000e+00;3.607450e+00 
9.177911e-01;0.000000e+00;-4.223501e+00;-4.223501e+00;6.090590e-01;-3.614442e+00;0.000000e+00;3.614442e+00 
9.183029e-01;0.000000e+00;-4.204670e+00;-4.204670e+00;5.830202e-01;-3.621649e+00;0.000000e+00;3.621649e+00 
9.188148e-01;0.000000e+00;-4.185778e+00;-4.185778e+00;5.594834e-01;-3.626295e+00;0.000000e+00;3.626295e+00 
9.193266e-01;0.000000e+00;-4.166827e+00;-4.166827e+00;5.346474e-01;-3.632180e+00;0.000000e+00;3.632180e+00 
9.198384e-01;0.000000e+00;-4.147816e+00;-4.147816e+00;5.113956e-01;-3.636420e+00;0.000000e+00;3.636420e+00 
9.203503e-01;0.000000e+00;-4.126249e+00;-4.126249e+00;4.874961e-01;-3.638753e+00;0.000000e+00;3.638753e+00 
9.208621e-01;0.000000e+00;-4.105433e+00;-4.105433e+00;4.622949e-01;-3.643138e+00;0.000000e+00;3.643138e+00 
9.213739e-01;0.000000e+00;-4.084586e+00;-4.084586e+00;4.373736e-01;-3.647212e+00;0.000000e+00;3.647212e+00 
9.218857e-01;0.000000e+00;-4.063708e+00;-4.063708e+00;4.173364e-01;-3.646372e+00;0.000000e+00;3.646372e+00 
9.223976e-01;0.000000e+00;-4.042800e+00;-4.042800e+00;3.965466e-01;-3.646253e+00;0.000000e+00;3.646253e+00 
9.229094e-01;0.000000e+00;-4.021862e+00;-4.021862e+00;3.728394e-01;-3.649022e+00;0.000000e+00;3.649022e+00 
9.234212e-01;0.000000e+00;-4.000892e+00;-4.000892e+00;3.492534e-01;-3.651639e+00;0.000000e+00;3.651639e+00 
9.239331e-01;0.000000e+00;-3.979892e+00;-3.979892e+00;3.285445e-01;-3.651348e+00;0.000000e+00;3.651348e+00 
9.244449e-01;0.000000e+00;-3.958862e+00;-3.958862e+00;3.116664e-01;-3.647195e+00;0.000000e+00;3.647195e+00 
9.249567e-01;0.000000e+00;-3.937801e+00;-3.937801e+00;2.932616e-01;-3.644539e+00;0.000000e+00;3.644539e+00 
9.254686e-01;0.000000e+00;-3.916709e+00;-3.916709e+00;2.747804e-01;-3.641928e+00;0.000000e+00;3.641928e+00 
9.259804e-01;0.000000e+00;-3.895587e+00;-3.895587e+00;2.535017e-01;-3.642086e+00;0.000000e+00;3.642086e+00 
9.264922e-01;0.000000e+00;-3.874434e+00;-3.874434e+00;2.324413e-01;-3.641993e+00;0.000000e+00;3.641993e+00 
9.270040e-01;0.000000e+00;-3.853250e+00;-3.853250e+00;2.154460e-01;-3.637804e+00;0.000000e+00;3.637804e+00 
9.275159e-01;0.000000e+00;-3.832036e+00;-3.832036e+00;1.982529e-01;-3.633784e+00;0.000000e+00;3.633784e+00 
9.280277e-01;0.000000e+00;-3.810791e+00;-3.810791e+00;1.816426e-01;-3.629149e+00;0.000000e+00;3.629149e+00 
9.285395e-01;0.000000e+00;-3.789516e+00;-3.789516e+00;1.637481e-01;-3.625768e+00;0.000000e+00;3.625768e+00 
9.290514e-01;0.000000e+00;-3.768210e+00;-3.768210e+00;1.451763e-01;-3.623033e+00;0.000000e+00;3.623033e+00 
9.295632e-01;0.000000e+00;-3.746873e+00;-3.746873e+00;1.266373e-01;-3.620235e+00;0.000000e+00;3.620235e+00 
9.300750e-01;0.000000e+00;-3.736194e+00;-3.736194e+00;1.100452e-01;-3.626148e+00;0.000000e+00;3.626148e+00 
9.305869e-01;0.000000e+00;-3.690236e+00;-3.690236e+00;9.469619e-02;-3.595540e+00;0.000000e+00;3.595540e+00 
9.310987e-01;0.000000e+00;-3.644701e+00;-3.644701e+00;8.223538e-02;-3.562465e+00;0.000000e+00;3.562465e+00 
9.316105e-01;0.000000e+00;-3.599546e+00;-3.599546e+00;7.659111e-02;-3.522955e+00;0.000000e+00;3.522955e+00 
9.321223e-01;0.000000e+00;-3.554730e+00;-3.554730e+00;7.879934e-02;-3.475931e+00;0.000000e+00;3.475931e+00 
9.326342e-01;0.000000e+00;-3.510209e+00;-3.510209e+00;8.485179e-02;-3.425357e+00;0.000000e+00;3.425357e+00 
9.331460e-01;0.000000e+00;-3.465940e+00;-3.465940e+00;9.130272e-02;-3.374637e+00;0.000000e+00;3.374637e+00 
9.336578e-01;0.000000e+00;-3.421880e+00;-3.421880e+00;1.017960e-01;-3.320083e+00;0.000000e+00;3.320083e+00 
9.341697e-01;0.000000e+00;-3.377985e+00;-3.377985e+00;1.187918e-01;-3.259194e+00;0.000000e+00;3.259194e+00 
9.346815e-01;0.000000e+00;-3.334213e+00;-3.334213e+00;1.378099e-01;-3.196403e+00;0.000000e+00;3.196403e+00 
9.351933e-01;0.000000e+00;-3.290520e+00;-3.290520e+00;1.589091e-01;-3.131611e+00;0.000000e+00;3.131611e+00 
