[-0.64577182 -0.64577182 -0.64577182]
[-0.64577182 -0.64577182 -0.64577182]
[-0.64577182 -0.64577182 -0.64577182]
[-0.64577182 -0.64577182 -0.64577182]
[-0.64577182 -0.64577182 -0.64577182]
[-0.64577182 -0.64577182 -0.64577182]
[-0.64577182 -0.64577182 -0.64577182]
[-0.64577182 -0.64577182 -0.64577182]
[-0.64577182 -0.64577182 -0.64577182]
[-0.64577182 -0.64577182 -0.64577182]
[-0.64577182 -0.64577182 -0.64577182]
[-0.64577182 -0.64577182 -0.64577182]
[-0.64577182 -0.64577182 -0.64577182]
[-0.64577182 -0.64577182 -0.64577182]
[-0.64577182 -0.64577182 -0.64577182]
[-0.64577182 -0.64577182 -0.64577182]
[-0.64577182 -0.64577182 -0.64577182]
[-0.64577182 -0.64577182 -0.64577182]
[-0.64577182 -0.64577182 -0.64577182]
[-0.64577182 -0.64577182 -0.64577182]
[-0.64577182 -0.64577182 -0.64577182]
[-0.64577182 -0.64577182 -0.64577182]
[-0.64577182 -0.64577182 -0.64577182]
[-0.64577182 -0.64577182 -0.64577182]
[-0.64577182 -0.64577182 -0.64577182]
[-0.64577182 -0.64577182 -0.64577182]
[-0.64577182 -0.64577182 -0.64577182]
[-0.64577182 -0.64577182 -0.64577182]
[-0.64577182 -0.64577182 -0.64577182]
[-0.64577182 -0.64577182 -0.64577182]
[-0.64577182 -0.64577182 -0.64577182]
[-0.64577182 -0.64577182 -0.64577182]
[-0.64577182 -0.64577182 -0.64577182]
[-0.64577182 -0.64577182 -0.64577182]
[-0.64577182 -0.64577182 -0.64577182]
[-0.64577182 -0.64577182 -0.64577182]
[-0.64577182 -0.64577182 -0.64577182]
[-0.64577182 -0.64577182 -0.64577182]
[-0.64577182 -0.64577182 -0.64577182]
[-0.64577182 -0.64577182 -0.64577182]
[-0.64577182 -0.64577182 -0.64577182]
[-0.64577182 -0.64577182 -0.64577182]
[-0.64577182 -0.64577182 -0.64577182]
[-0.64577182 -0.64577182 -0.64577182]
[-0.64577182 -0.64577182 -0.64577182]
[-0.64577182 -0.64577182 -0.64577182]
[-0.64577182 -0.64577182 -0.64577182]
[-0.64577182 -0.64577182 -0.64577182]
[-0.64577182 -0.64577182 -0.64577182]
[-0.64577182 -0.64577182 -0.64577182]
[-0.64577182 -0.64577182 -0.64577182]
[-0.64577182 -0.64577182 -0.64577182]
[-0.64577182 -0.64577182 -0.64577182]
[-0.64577182 -0.64577182 -0.64577182]
[-0.64577182 -0.64577182 -0.64577182]
[-0.64577182 -0.64577182 -0.64577182]
[-0.64577182 -0.64577182 -0.64577182]
[-0.64577182 -0.64577182 -0.64577182]
[-0.64577182 -0.64577182 -0.64577182]
[-0.64577182 -0.64577182 -0.64577182]
[-0.64577182 -0.64577182 -0.64577182]
[-0.64577182 -0.64577182 -0.64577182]
[-0.64577182 -0.64577182 -0.64577182]
[-0.64577182 -0.64577182 -0.64577182]
[-0.64577182 -0.64577182 -0.64577182]
[-0.64577182 -0.64577182 -0.64577182]
[-0.64577182 -0.64577182 -0.64577182]
[-0.64577182 -0.64577182 -0.64577182]
[-0.64577182 -0.64577182 -0.64577182]
[-0.64577182 -0.64577182 -0.64577182]
[-0.64577182 -0.64577182 -0.64577182]
[-0.64577182 -0.64577182 -0.64577182]
[-0.64577182 -0.64577182 -0.64577182]
[-0.64577182 -0.64577182 -0.64577182]
[-0.64577182 -0.64577182 -0.64577182]
[-0.64577182 -0.64577182 -0.64577182]
[-0.64577182 -0.64577182 -0.64577182]
[-0.64577182 -0.64577182 -0.64577182]
[-0.64577182 -0.64577182 -0.64577182]
[-0.64577182 -0.64577182 -0.64577182]
[-0.64577182 -0.64577182 -0.64577182]
[-0.64577182 -0.64577182 -0.64577182]
[-0.64577182 -0.64577182 -0.64577182]
[-0.64577182 -0.64577182 -0.64577182]
[-0.64577182 -0.64577182 -0.64577182]
[-0.64577182 -0.64577182 -0.64577182]
[-0.64577182 -0.64577182 -0.64577182]
[-0.64577182 -0.64577182 -0.64577182]
[-0.64577182 -0.64577182 -0.64577182]
[-0.64577182 -0.64577182 -0.64577182]
[-0.64577182 -0.64577182 -0.64577182]
[-0.64577182 -0.64577182 -0.64577182]
[-0.64577182 -0.64577182 -0.64577182]
[-0.64577182 -0.64577182 -0.64577182]
[-0.64577182 -0.64577182 -0.64577182]
[-0.64577182 -0.64577182 -0.64577182]
[-0.64577182 -0.64577182 -0.64577182]
[-0.64577182 -0.64577182 -0.64577182]
[-0.64577182 -0.64577182 -0.64577182]
[-0.64577182 -0.64577182 -0.64577182]
[-0.64577182 -0.64577182 -0.64577182]
[-0.64577182 -0.64577182 -0.64577182]
[-0.64577182 -0.64577182 -0.64577182]
[-0.64577182 -0.64577182 -0.64577182]
[-0.64577182 -0.64577182 -0.64577182]
[-0.64577182 -0.64577182 -0.64577182]
[-0.64577182 -0.64577182 -0.64577182]
[-0.64577182 -0.64577182 -0.64577182]
[-0.64577182 -0.64577182 -0.64577182]
[-0.64577182 -0.64577182 -0.64577182]
[-0.64577182 -0.64577182 -0.64577182]
[-0.64577182 -0.64577182 -0.64577182]
[-0.64577182 -0.64577182 -0.64577182]
[-0.64577182 -0.64577182 -0.64577182]
[-0.64577182 -0.64577182 -0.64577182]
[-0.64577182 -0.64577182 -0.64577182]
[-0.64577182 -0.64577182 -0.64577182]
[-0.64577182 -0.64577182 -0.64577182]
[-0.64577182 -0.64577182 -0.64577182]
[-0.64577182 -0.64577182 -0.64577182]
[-0.64577182 -0.64577182 -0.64577182]
[-0.64577182 -0.64577182 -0.64577182]
[-0.64577182 -0.64577182 -0.64577182]
[-0.64577182 -0.64577182 -0.64577182]
[-0.64577182 -0.64577182 -0.64577182]
[-0.64577182 -0.64577182 -0.64577182]
[-0.64577182 -0.64577182 -0.64577182]
[-0.64577182 -0.64577182 -0.64577182]
[-0.64577182 -0.64577182 -0.64577182]
[-0.64577182 -0.64577182 -0.64577182]
[-0.64577182 -0.64577182 -0.64577182]
[-0.64577182 -0.64577182 -0.64577182]
[-0.64577182 -0.64577182 -0.64577182]
[-0.64577182 -0.64577182 -0.64577182]
[-0.64577182 -0.64577182 -0.64577182]
[-0.64577182 -0.64577182 -0.64577182]
[-0.64577182 -0.64577182 -0.64577182]
[-0.64577182 -0.64577182 -0.64577182]
[-0.64577182 -0.64577182 -0.64577182]
[-0.64577182 -0.64577182 -0.64577182]
[-0.64577182 -0.64577182 -0.64577182]
[-0.64577182 -0.64577182 -0.64577182]
[-0.64577182 -0.64577182 -0.64577182]
[-0.64577182 -0.64577182 -0.64577182]
[-0.64577182 -0.64577182 -0.64577182]
[-0.64577182 -0.64577182 -0.64577182]
[-0.64577182 -0.64577182 -0.64577182]
[-0.64577182 -0.64577182 -0.64577182]
[-0.64577182 -0.64577182 -0.64577182]
[-0.64577182 -0.64577182 -0.64577182]
[-0.64577182 -0.64577182 -0.64577182]
[-0.64577182 -0.64577182 -0.64577182]
[-0.64577182 -0.64577182 -0.64577182]
[-0.64577182 -0.64577182 -0.64577182]
[-0.64577182 -0.64577182 -0.64577182]
[-0.64577182 -0.64577182 -0.64577182]
[-0.64577182 -0.64577182 -0.64577182]
[-0.64577182 -0.64577182 -0.64577182]
[-0.64577182 -0.64577182 -0.64577182]
[-0.64577182 -0.64577182 -0.64577182]
[-0.64577182 -0.64577182 -0.64577182]
[-0.64577182 -0.64577182 -0.64577182]
[-0.64577182 -0.64577182 -0.64577182]
[-0.64577182 -0.64577182 -0.64577182]
[-0.64577182 -0.64577182 -0.64577182]
[-0.64577182 -0.64577182 -0.64577182]
[-0.64577182 -0.64577182 -0.64577182]
[-0.64577182 -0.64577182 -0.64577182]
[-0.64577182 -0.64577182 -0.64577182]
[-0.64577182 -0.64577182 -0.64577182]
[-0.64577182 -0.64577182 -0.64577182]
[-0.64577182 -0.64577182 -0.64577182]
[-0.64577182 -0.64577182 -0.64577182]
[-0.64577182 -0.64577182 -0.64577182]
[-0.64577182 -0.64577182 -0.64577182]
[-0.64577182 -0.64577182 -0.64577182]
[-0.64577182 -0.64577182 -0.64577182]
[-0.64577182 -0.64577182 -0.64577182]
[-0.64577182 -0.64577182 -0.64577182]
[-0.64577182 -0.64577182 -0.64577182]
[-0.64577182 -0.64577182 -0.64577182]
[-0.64577182 -0.64577182 -0.64577182]
[-0.64577182 -0.64577182 -0.64577182]
[-0.64577182 -0.64577182 -0.64577182]
[-0.64577182 -0.64577182 -0.64577182]
[-0.64577182 -0.64577182 -0.64577182]
[-0.64577182 -0.64577182 -0.64577182]
[-0.64577182 -0.64577182 -0.64577182]
[-0.64577182 -0.64577182 -0.64577182]
[-0.64577182 -0.64577182 -0.64577182]
[-0.64577182 -0.64577182 -0.64577182]
[-0.64577182 -0.64577182 -0.64577182]
[-0.64577182 -0.64577182 -0.64577182]
[-0.64577182 -0.64577182 -0.64577182]
[-0.64577182 -0.64577182 -0.64577182]
[-0.64577182 -0.64577182 -0.64577182]
[-0.64577182 -0.64577182 -0.64577182]
[-0.64577182 -0.64577182 -0.64577182]
[-0.64577182 -0.64577182 -0.64577182]
[-0.64577182 -0.64577182 -0.64577182]
[-0.64577182 -0.64577182 -0.64577182]
[-0.64577182 -0.64577182 -0.64577182]
[-0.64577182 -0.64577182 -0.64577182]
[-0.64577182 -0.64577182 -0.64577182]
[-0.64577182 -0.64577182 -0.64577182]
[-0.64577182 -0.64577182 -0.64577182]
[-0.64577182 -0.64577182 -0.64577182]
[-0.64577182 -0.64577182 -0.64577182]
[-0.64577182 -0.64577182 -0.64577182]
[-0.64577182 -0.64577182 -0.64577182]
[-0.64577182 -0.64577182 -0.64577182]
[-0.64577182 -0.64577182 -0.64577182]
[-0.64577182 -0.64577182 -0.64577182]
[-0.64577182 -0.64577182 -0.64577182]
[-0.64577182 -0.64577182 -0.64577182]
[-0.64577182 -0.64577182 -0.64577182]
[-0.64577182 -0.64577182 -0.64577182]
[-0.64577182 -0.64577182 -0.64577182]
[-0.64577182 -0.64577182 -0.64577182]
[-0.64577182 -0.64577182 -0.64577182]
[-0.64577182 -0.64577182 -0.64577182]
[-0.64577182 -0.64577182 -0.64577182]
[-0.64577182 -0.64577182 -0.64577182]
[-0.64577182 -0.64577182 -0.64577182]
[-0.64577182 -0.64577182 -0.64577182]
[-0.64577182 -0.64577182 -0.64577182]
[-0.64577182 -0.64577182 -0.64577182]
[-0.64577182 -0.64577182 -0.64577182]
[-0.64577182 -0.64577182 -0.64577182]
[-0.64577182 -0.64577182 -0.64577182]
[-0.64577182 -0.64577182 -0.64577182]
[-0.64577182 -0.64577182 -0.64577182]
[-0.64577182 -0.64577182 -0.64577182]
[-0.64577182 -0.64577182 -0.64577182]
[-0.64577182 -0.64577182 -0.64577182]
[-0.64577182 -0.64577182 -0.64577182]
[-0.64577182 -0.64577182 -0.64577182]
[-0.64577182 -0.64577182 -0.64577182]
[-0.64577182 -0.64577182 -0.64577182]
[-0.64577182 -0.64577182 -0.64577182]
[-0.64577182 -0.64577182 -0.64577182]
[-0.64577182 -0.64577182 -0.64577182]
[-0.64577182 -0.64577182 -0.64577182]
[-0.64577182 -0.64577182 -0.64577182]
[-0.64577182 -0.64577182 -0.64577182]
[-0.64577182 -0.64577182 -0.64577182]
[-0.64577182 -0.64577182 -0.64577182]
[-0.64577182 -0.64577182 -0.64577182]
[-0.64577182 -0.64577182 -0.64577182]
[-0.64577182 -0.64577182 -0.64577182]
[-0.64577182 -0.64577182 -0.64577182]
[-0.64577182 -0.64577182 -0.64577182]
[-0.64577182 -0.64577182 -0.64577182]
[-0.64577182 -0.64577182 -0.64577182]
[-0.64577182 -0.64577182 -0.64577182]
[-0.64577182 -0.64577182 -0.64577182]
[-0.64577182 -0.64577182 -0.64577182]
[-0.64577182 -0.64577182 -0.64577182]
[-0.64577182 -0.64577182 -0.64577182]
[-0.64577182 -0.64577182 -0.64577182]
[-0.64577182 -0.64577182 -0.64577182]
[-0.64577182 -0.64577182 -0.64577182]
[-0.64577182 -0.64577182 -0.64577182]
[-0.64577182 -0.64577182 -0.64577182]
[-0.64577182 -0.64577182 -0.64577182]
[-0.64577182 -0.64577182 -0.64577182]
[-0.64577182 -0.64577182 -0.64577182]
[-0.64577182 -0.64577182 -0.64577182]
[-0.64577182 -0.64577182 -0.64577182]
[-0.64577182 -0.64577182 -0.64577182]
[-0.64577182 -0.64577182 -0.64577182]
[-0.64577182 -0.64577182 -0.64577182]
[-0.64577182 -0.64577182 -0.64577182]
[-0.64577182 -0.64577182 -0.64577182]
[-0.64577043 -0.64577043 -0.64577043]
[-0.64576065 -0.64576065 -0.64576065]
[-0.64573378 -0.64573378 -0.64573378]
[-0.64568194 -0.64568194 -0.64568194]
[-0.64559624 -0.64559624 -0.64559624]
[-0.64546849 -0.64546849 -0.64546849]
[-0.64529046 -0.64529046 -0.64529046]
[-0.64505379 -0.64505379 -0.64505379]
[-0.64475046 -0.64475046 -0.64475046]
[-0.64437207 -0.64437207 -0.64437207]
[-0.6439106 -0.6439106 -0.6439106]
[-0.64335821 -0.64335821 -0.64335821]
[-0.64270685 -0.64270685 -0.64270685]
[-0.64194885 -0.64194885 -0.64194885]
[-0.64107636 -0.64107636 -0.64107636]
[-0.64008205 -0.64008205 -0.64008205]
[-0.63895823 -0.63895823 -0.63895823]
[-0.63769776 -0.63769776 -0.63769776]
[-0.63629329 -0.63629329 -0.63629329]
[-0.63473768 -0.63473768 -0.63473768]
[-0.63302429 -0.63302429 -0.63302429]
[-0.63114631 -0.63114631 -0.63114631]
[-0.62909695 -0.62909695 -0.62909695]
[-0.62687008 -0.62687008 -0.62687008]
[-0.62445908 -0.62445908 -0.62445908]
[-0.62185837 -0.62185837 -0.62185837]
[-0.61906165 -0.61906165 -0.61906165]
[-0.61606353 -0.61606353 -0.61606353]
[-0.61285823 -0.61285823 -0.61285823]
[-0.60944087 -0.60944087 -0.60944087]
[-0.60580605 -0.60580605 -0.60580605]
[-0.60194905 -0.60194905 -0.60194905]
[-0.59786515 -0.59786515 -0.59786515]
[-0.59355018 -0.59355018 -0.59355018]
[-0.58899958 -0.58899958 -0.58899958]
[-0.5842097 -0.5842097 -0.5842097]
[-0.57917687 -0.57917687 -0.57917687]
[-0.57389742 -0.57389742 -0.57389742]
[-0.56836804 -0.56836804 -0.56836804]
[-0.56258594 -0.56258594 -0.56258594]
[-0.5565485 -0.5565485 -0.5565485]
[-0.55025292 -0.55025292 -0.55025292]
[-0.54369711 -0.54369711 -0.54369711]
[-0.53687933 -0.53687933 -0.53687933]
[-0.52979749 -0.52979749 -0.52979749]
[-0.52245035 -0.52245035 -0.52245035]
[-0.51483652 -0.51483652 -0.51483652]
[-0.50695549 -0.50695549 -0.50695549]
[-0.4988062 -0.4988062 -0.4988062]
