time;alpha;phi;theta;alpha_dot;phi_dot;theta_dot
data in degree and degree/T; model parameters: PHI=120, phi_m=20, dTau=+0.05
2.380000e-01;6.100000e+01;3.652567e+01;-3.324190e+00;0.000000e+00;-3.202273e+02;2.173597e+01
2.390000e-01;6.100000e+01;3.620503e+01;-3.301868e+00;0.000000e+00;-3.210418e+02;2.290613e+01
2.400000e-01;6.100000e+01;3.588358e+01;-3.278378e+00;0.000000e+00;-3.218499e+02;2.407174e+01
2.410000e-01;6.100000e+01;3.556133e+01;-3.253724e+00;0.000000e+00;-3.226528e+02;2.523010e+01
2.420000e-01;6.100000e+01;3.523828e+01;-3.227918e+00;0.000000e+00;-3.234489e+02;2.637490e+01
2.430000e-01;6.100000e+01;3.491443e+01;-3.200975e+00;0.000000e+00;-3.242364e+02;2.750347e+01
2.440000e-01;6.100000e+01;3.458980e+01;-3.172911e+00;0.000000e+00;-3.250153e+02;2.861579e+01
2.450000e-01;6.100000e+01;3.426440e+01;-3.143743e+00;0.000000e+00;-3.257857e+02;2.971187e+01
2.460000e-01;6.100000e+01;3.393823e+01;-3.113487e+00;0.000000e+00;-3.265475e+02;3.079171e+01
2.470000e-01;6.100000e+01;3.361131e+01;-3.082160e+00;0.000000e+00;-3.273008e+02;3.185530e+01
2.480000e-01;6.100000e+01;3.328363e+01;-3.049777e+00;0.000000e+00;-3.280455e+02;3.290265e+01
2.490000e-01;6.100000e+01;3.295521e+01;-3.016354e+00;0.000000e+00;-3.287816e+02;3.393376e+01
2.500000e-01;6.100000e+01;3.262607e+01;-2.981909e+00;0.000000e+00;-3.295108e+02;3.495135e+01
2.510000e-01;6.100000e+01;3.229619e+01;-2.946452e+00;0.000000e+00;-3.302343e+02;3.595518e+01
2.520000e-01;6.100000e+01;3.196560e+01;-2.909999e+00;0.000000e+00;-3.309503e+02;3.693810e+01
2.530000e-01;6.100000e+01;3.163429e+01;-2.872575e+00;0.000000e+00;-3.316570e+02;3.789587e+01
2.540000e-01;6.100000e+01;3.130228e+01;-2.834207e+00;0.000000e+00;-3.323544e+02;3.882852e+01
2.550000e-01;6.100000e+01;3.096958e+01;-2.794918e+00;0.000000e+00;-3.330426e+02;3.973603e+01
2.560000e-01;6.100000e+01;3.063620e+01;-2.754735e+00;0.000000e+00;-3.337215e+02;4.061841e+01
2.570000e-01;6.100000e+01;3.030214e+01;-2.713682e+00;0.000000e+00;-3.343912e+02;4.147566e+01
2.580000e-01;6.100000e+01;2.996742e+01;-2.671784e+00;0.000000e+00;-3.350516e+02;4.230777e+01
2.590000e-01;6.100000e+01;2.963204e+01;-2.629066e+00;0.000000e+00;-3.357027e+02;4.311475e+01
2.600000e-01;6.100000e+01;2.929601e+01;-2.585554e+00;0.000000e+00;-3.363463e+02;4.390085e+01
2.610000e-01;6.100000e+01;2.895934e+01;-2.541264e+00;0.000000e+00;-3.369839e+02;4.466823e+01
2.620000e-01;6.100000e+01;2.862204e+01;-2.496218e+00;0.000000e+00;-3.376133e+02;4.540955e+01
2.630000e-01;6.100000e+01;2.828412e+01;-2.450445e+00;0.000000e+00;-3.382327e+02;4.611955e+01
2.640000e-01;6.100000e+01;2.794558e+01;-2.403978e+00;0.000000e+00;-3.388421e+02;4.679821e+01
2.650000e-01;6.100000e+01;2.760643e+01;-2.356849e+00;0.000000e+00;-3.394415e+02;4.744553e+01
2.660000e-01;6.100000e+01;2.726670e+01;-2.309087e+00;0.000000e+00;-3.400309e+02;4.806153e+01
2.670000e-01;6.100000e+01;2.692637e+01;-2.260726e+00;0.000000e+00;-3.406102e+02;4.864619e+01
2.680000e-01;6.100000e+01;2.658547e+01;-2.211795e+00;0.000000e+00;-3.411796e+02;4.919951e+01
2.690000e-01;6.100000e+01;2.624401e+01;-2.162327e+00;0.000000e+00;-3.417389e+02;4.972151e+01
2.700000e-01;6.100000e+01;2.590200e+01;-2.112352e+00;0.000000e+00;-3.422901e+02;5.021748e+01
2.710000e-01;6.100000e+01;2.555943e+01;-2.061892e+00;0.000000e+00;-3.428347e+02;5.069175e+01
2.720000e-01;6.100000e+01;2.521633e+01;-2.010968e+00;0.000000e+00;-3.433706e+02;5.113749e+01
2.730000e-01;6.100000e+01;2.487269e+01;-1.959617e+00;0.000000e+00;-3.438957e+02;5.154888e+01
2.740000e-01;6.100000e+01;2.452854e+01;-1.907871e+00;0.000000e+00;-3.444101e+02;5.192592e+01
2.750000e-01;6.100000e+01;2.418387e+01;-1.855765e+00;0.000000e+00;-3.449137e+02;5.226860e+01
2.760000e-01;6.100000e+01;2.383871e+01;-1.803334e+00;0.000000e+00;-3.454066e+02;5.257694e+01
2.770000e-01;6.100000e+01;2.349306e+01;-1.750611e+00;0.000000e+00;-3.458887e+02;5.285092e+01
2.780000e-01;6.100000e+01;2.314693e+01;-1.697632e+00;0.000000e+00;-3.463601e+02;5.309056e+01
2.790000e-01;6.100000e+01;2.280034e+01;-1.644430e+00;0.000000e+00;-3.468207e+02;5.329584e+01
2.800000e-01;6.100000e+01;2.245329e+01;-1.591040e+00;0.000000e+00;-3.472725e+02;5.347263e+01
2.810000e-01;6.100000e+01;2.210579e+01;-1.537485e+00;0.000000e+00;-3.477173e+02;5.362685e+01
2.820000e-01;6.100000e+01;2.175786e+01;-1.483786e+00;0.000000e+00;-3.481526e+02;5.375276e+01
2.830000e-01;6.100000e+01;2.140949e+01;-1.429979e+00;0.000000e+00;-3.485764e+02;5.384454e+01
2.840000e-01;6.100000e+01;2.106070e+01;-1.376097e+00;0.000000e+00;-3.489887e+02;5.390219e+01
2.850000e-01;6.100000e+01;2.071151e+01;-1.322175e+00;0.000000e+00;-3.493894e+02;5.392571e+01
2.860000e-01;6.100000e+01;2.036192e+01;-1.268246e+00;0.000000e+00;-3.497786e+02;5.391511e+01
2.870000e-01;6.100000e+01;2.001195e+01;-1.214345e+00;0.000000e+00;-3.501562e+02;5.387038e+01
2.880000e-01;6.100000e+01;1.966161e+01;-1.160505e+00;0.000000e+00;-3.505223e+02;5.379151e+01
2.890000e-01;6.100000e+01;1.931091e+01;-1.106761e+00;0.000000e+00;-3.508768e+02;5.367852e+01
2.900000e-01;6.100000e+01;1.895986e+01;-1.053148e+00;0.000000e+00;-3.512220e+02;5.353727e+01
2.910000e-01;6.100000e+01;1.860846e+01;-9.996869e-01;0.000000e+00;-3.515596e+02;5.337469e+01
2.920000e-01;6.100000e+01;1.825674e+01;-9.463986e-01;0.000000e+00;-3.518871e+02;5.318649e+01
2.930000e-01;6.100000e+01;1.790469e+01;-8.933140e-01;0.000000e+00;-3.522023e+02;5.296733e+01
2.940000e-01;6.100000e+01;1.755233e+01;-8.404640e-01;0.000000e+00;-3.525052e+02;5.271721e+01
2.950000e-01;6.100000e+01;1.719968e+01;-7.878795e-01;0.000000e+00;-3.527957e+02;5.243612e+01
2.960000e-01;6.100000e+01;1.684674e+01;-7.355917e-01;0.000000e+00;-3.530738e+02;5.212407e+01
2.970000e-01;6.100000e+01;1.649353e+01;-6.836314e-01;0.000000e+00;-3.533396e+02;5.178106e+01
2.980000e-01;6.100000e+01;1.614006e+01;-6.320296e-01;0.000000e+00;-3.535931e+02;5.140708e+01
2.990000e-01;6.100000e+01;1.578635e+01;-5.808172e-01;0.000000e+00;-3.538342e+02;5.100215e+01
3.000000e-01;6.100000e+01;1.543239e+01;-5.300253e-01;0.000000e+00;-3.540653e+02;5.057164e+01
3.010000e-01;6.100000e+01;1.507822e+01;-4.796740e-01;0.000000e+00;-3.542884e+02;5.012277e+01
3.020000e-01;6.100000e+01;1.472382e+01;-4.297798e-01;0.000000e+00;-3.545007e+02;4.965291e+01
3.030000e-01;6.100000e+01;1.436921e+01;-3.803682e-01;0.000000e+00;-3.547000e+02;4.915758e+01
3.040000e-01;6.100000e+01;1.401442e+01;-3.314646e-01;0.000000e+00;-3.548861e+02;4.863678e+01
3.050000e-01;6.100000e+01;1.365944e+01;-2.830946e-01;0.000000e+00;-3.550590e+02;4.809053e+01
3.060000e-01;6.100000e+01;1.330430e+01;-2.352836e-01;0.000000e+00;-3.552189e+02;4.751880e+01
3.070000e-01;6.100000e+01;1.294900e+01;-1.880570e-01;0.000000e+00;-3.553656e+02;4.692161e+01
3.080000e-01;6.100000e+01;1.259357e+01;-1.414403e-01;0.000000e+00;-3.554991e+02;4.629895e+01
3.090000e-01;6.100000e+01;1.223801e+01;-9.545908e-02;0.000000e+00;-3.556195e+02;4.565083e+01
3.100000e-01;6.100000e+01;1.188233e+01;-5.013867e-02;0.000000e+00;-3.557293e+02;4.498175e+01
3.110000e-01;6.100000e+01;1.152655e+01;-5.495584e-03;0.000000e+00;-3.558305e+02;4.429851e+01
3.120000e-01;6.100000e+01;1.117067e+01;3.845835e-02;0.000000e+00;-3.559204e+02;4.360010e+01
3.130000e-01;6.100000e+01;1.081471e+01;8.170461e-02;0.000000e+00;-3.559965e+02;4.288317e+01
3.140000e-01;6.100000e+01;1.045868e+01;1.242247e-01;0.000000e+00;-3.560586e+02;4.214772e+01
3.150000e-01;6.100000e+01;1.010259e+01;1.660000e-01;0.000000e+00;-3.561068e+02;4.139375e+01
3.160000e-01;6.100000e+01;9.746462e+00;2.070122e-01;0.000000e+00;-3.561411e+02;4.062126e+01
3.170000e-01;6.100000e+01;9.390308e+00;2.472426e-01;0.000000e+00;-3.561616e+02;3.983026e+01
3.180000e-01;6.100000e+01;9.034139e+00;2.866727e-01;0.000000e+00;-3.561681e+02;3.902074e+01
3.190000e-01;6.100000e+01;8.677971e+00;3.252840e-01;0.000000e+00;-3.561608e+02;3.819270e+01
3.200000e-01;6.100000e+01;8.321818e+00;3.630581e-01;0.000000e+00;-3.561421e+02;3.734951e+01
3.210000e-01;6.100000e+01;7.965687e+00;3.999831e-01;0.000000e+00;-3.561145e+02;3.649700e+01
3.220000e-01;6.100000e+01;7.609589e+00;4.360521e-01;0.000000e+00;-3.560749e+02;3.563552e+01
3.230000e-01;6.100000e+01;7.253537e+00;4.712541e-01;0.000000e+00;-3.560208e+02;3.476295e+01
3.240000e-01;6.100000e+01;6.897547e+00;5.055780e-01;0.000000e+00;-3.559519e+02;3.387928e+01
3.250000e-01;6.100000e+01;6.541633e+00;5.390127e-01;0.000000e+00;-3.558685e+02;3.298452e+01
3.260000e-01;6.100000e+01;6.185810e+00;5.715470e-01;0.000000e+00;-3.557704e+02;3.207865e+01
3.270000e-01;6.100000e+01;5.830092e+00;6.031700e-01;0.000000e+00;-3.556577e+02;3.116169e+01
3.280000e-01;6.100000e+01;5.474495e+00;6.338704e-01;0.000000e+00;-3.555303e+02;3.023364e+01
3.290000e-01;6.100000e+01;5.119032e+00;6.636373e-01;0.000000e+00;-3.553883e+02;2.929449e+01
3.300000e-01;6.100000e+01;4.763718e+00;6.924594e-01;0.000000e+00;-3.552344e+02;2.834638e+01
3.310000e-01;6.100000e+01;4.408563e+00;7.203300e-01;0.000000e+00;-3.550711e+02;2.739375e+01
3.320000e-01;6.100000e+01;4.053576e+00;7.472469e-01;0.000000e+00;-3.548953e+02;2.643794e+01
3.330000e-01;6.100000e+01;3.698772e+00;7.732059e-01;0.000000e+00;-3.547041e+02;2.547797e+01
3.340000e-01;6.100000e+01;3.344168e+00;7.982028e-01;0.000000e+00;-3.544977e+02;2.451382e+01
3.350000e-01;6.100000e+01;2.989777e+00;8.222335e-01;0.000000e+00;-3.542760e+02;2.354552e+01
3.360000e-01;6.100000e+01;2.635616e+00;8.452939e-01;0.000000e+00;-3.540389e+02;2.257304e+01
3.370000e-01;6.100000e+01;2.281699e+00;8.673796e-01;0.000000e+00;-3.537866e+02;2.159640e+01
3.380000e-01;6.100000e+01;1.928042e+00;8.884867e-01;0.000000e+00;-3.535190e+02;2.061559e+01
3.390000e-01;6.100000e+01;1.574661e+00;9.086108e-01;0.000000e+00;-3.532360e+02;1.963062e+01
3.400000e-01;6.100000e+01;1.221570e+00;9.277479e-01;0.000000e+00;-3.529406e+02;1.864245e+01
3.410000e-01;6.100000e+01;8.687799e-01;9.458957e-01;0.000000e+00;-3.526354e+02;1.765394e+01
3.420000e-01;6.100000e+01;5.162995e-01;9.630558e-01;0.000000e+00;-3.523173e+02;1.666692e+01
3.430000e-01;6.100000e+01;1.641454e-01;9.792296e-01;0.000000e+00;-3.519831e+02;1.568136e+01
3.440000e-01;6.100000e+01;-1.876667e-01;9.944185e-01;0.000000e+00;-3.516330e+02;1.469725e+01
3.450000e-01;6.100000e+01;-5.391207e-01;1.008624e+00;0.000000e+00;-3.512670e+02;1.371459e+01
3.460000e-01;6.100000e+01;-8.902007e-01;1.021848e+00;0.000000e+00;-3.508850e+02;1.273339e+01
3.470000e-01;6.100000e+01;-1.240891e+00;1.034091e+00;0.000000e+00;-3.504870e+02;1.175365e+01
3.480000e-01;6.100000e+01;-1.591175e+00;1.045355e+00;0.000000e+00;-3.500731e+02;1.077535e+01
3.490000e-01;6.100000e+01;-1.941037e+00;1.055642e+00;0.000000e+00;-3.496432e+02;9.798516e+00
3.500000e-01;6.100000e+01;-2.290461e+00;1.064952e+00;0.000000e+00;-3.492003e+02;8.823150e+00
3.510000e-01;6.100000e+01;-2.639438e+00;1.073288e+00;0.000000e+00;-3.487471e+02;7.850519e+00
3.520000e-01;6.100000e+01;-2.987955e+00;1.080653e+00;0.000000e+00;-3.482805e+02;6.882470e+00
3.530000e-01;6.100000e+01;-3.335999e+00;1.087053e+00;0.000000e+00;-3.477975e+02;5.919609e+00
3.540000e-01;6.100000e+01;-3.683550e+00;1.092492e+00;0.000000e+00;-3.472980e+02;4.961936e+00
3.550000e-01;6.100000e+01;-4.030595e+00;1.096977e+00;0.000000e+00;-3.467822e+02;4.009450e+00
3.560000e-01;6.100000e+01;-4.377115e+00;1.100511e+00;0.000000e+00;-3.462500e+02;3.062152e+00
3.570000e-01;6.100000e+01;-4.723095e+00;1.103101e+00;0.000000e+00;-3.457014e+02;2.120041e+00
3.580000e-01;6.100000e+01;-5.068518e+00;1.104751e+00;0.000000e+00;-3.451363e+02;1.183117e+00
3.590000e-01;6.100000e+01;-5.413367e+00;1.105467e+00;0.000000e+00;-3.445549e+02;2.513813e-01
3.600000e-01;6.100000e+01;-5.757627e+00;1.105254e+00;0.000000e+00;-3.439601e+02;-6.757989e-01
3.610000e-01;6.100000e+01;-6.101287e+00;1.104116e+00;0.000000e+00;-3.433548e+02;-1.598524e+00
3.620000e-01;6.100000e+01;-6.444337e+00;1.102057e+00;0.000000e+00;-3.427356e+02;-2.515367e+00
3.630000e-01;6.100000e+01;-6.786759e+00;1.099085e+00;0.000000e+00;-3.420995e+02;-3.425431e+00
3.640000e-01;6.100000e+01;-7.128536e+00;1.095206e+00;0.000000e+00;-3.414463e+02;-4.328715e+00
3.650000e-01;6.100000e+01;-7.469651e+00;1.090427e+00;0.000000e+00;-3.407762e+02;-5.225219e+00
3.660000e-01;6.100000e+01;-7.810088e+00;1.084756e+00;0.000000e+00;-3.400890e+02;-6.114943e+00
3.670000e-01;6.100000e+01;-8.149829e+00;1.078198e+00;0.000000e+00;-3.393849e+02;-6.997888e+00
3.680000e-01;6.100000e+01;-8.488858e+00;1.070760e+00;0.000000e+00;-3.386638e+02;-7.874053e+00
3.690000e-01;6.100000e+01;-8.827157e+00;1.062449e+00;0.000000e+00;-3.379256e+02;-8.743438e+00
3.700000e-01;6.100000e+01;-9.164709e+00;1.053273e+00;0.000000e+00;-3.371737e+02;-9.606995e+00
3.710000e-01;6.100000e+01;-9.501504e+00;1.043235e+00;0.000000e+00;-3.364110e+02;-1.046582e+01
3.720000e-01;6.100000e+01;-9.837531e+00;1.032341e+00;0.000000e+00;-3.356344e+02;-1.131920e+01
3.730000e-01;6.100000e+01;-1.017277e+01;1.020597e+00;0.000000e+00;-3.348405e+02;-1.216624e+01
3.740000e-01;6.100000e+01;-1.050721e+01;1.008009e+00;0.000000e+00;-3.340294e+02;-1.300695e+01
3.750000e-01;6.100000e+01;-1.084083e+01;9.945832e-01;0.000000e+00;-3.332011e+02;-1.384132e+01
3.760000e-01;6.100000e+01;-1.117361e+01;9.803262e-01;0.000000e+00;-3.323556e+02;-1.466936e+01
3.770000e-01;6.100000e+01;-1.150554e+01;9.652444e-01;0.000000e+00;-3.314929e+02;-1.549107e+01
3.780000e-01;6.100000e+01;-1.183660e+01;9.493441e-01;0.000000e+00;-3.306129e+02;-1.630645e+01
3.790000e-01;6.100000e+01;-1.216677e+01;9.326315e-01;0.000000e+00;-3.297157e+02;-1.711549e+01
3.800000e-01;6.100000e+01;-1.249603e+01;9.151131e-01;0.000000e+00;-3.288044e+02;-1.791915e+01
3.810000e-01;6.100000e+01;-1.282438e+01;8.967932e-01;0.000000e+00;-3.278819e+02;-1.871907e+01
3.820000e-01;6.100000e+01;-1.315180e+01;8.776750e-01;0.000000e+00;-3.269450e+02;-1.951535e+01
3.830000e-01;6.100000e+01;-1.347827e+01;8.577625e-01;0.000000e+00;-3.259907e+02;-2.030742e+01
3.840000e-01;6.100000e+01;-1.380378e+01;8.370601e-01;0.000000e+00;-3.250190e+02;-2.109526e+01
3.850000e-01;6.100000e+01;-1.412831e+01;8.155720e-01;0.000000e+00;-3.240298e+02;-2.187887e+01
3.860000e-01;6.100000e+01;-1.445184e+01;7.933024e-01;0.000000e+00;-3.230233e+02;-2.265826e+01
3.870000e-01;6.100000e+01;-1.477435e+01;7.702555e-01;0.000000e+00;-3.219993e+02;-2.343342e+01
3.880000e-01;6.100000e+01;-1.509584e+01;7.464356e-01;0.000000e+00;-3.209578e+02;-2.420436e+01
3.890000e-01;6.100000e+01;-1.541627e+01;7.218468e-01;0.000000e+00;-3.198989e+02;-2.497108e+01
3.900000e-01;6.100000e+01;-1.573563e+01;6.964934e-01;0.000000e+00;-3.188258e+02;-2.573422e+01
3.910000e-01;6.100000e+01;-1.605392e+01;6.703783e-01;0.000000e+00;-3.177415e+02;-2.649550e+01
3.920000e-01;6.100000e+01;-1.637112e+01;6.435024e-01;0.000000e+00;-3.166427e+02;-2.725579e+01
3.930000e-01;6.100000e+01;-1.668721e+01;6.158667e-01;0.000000e+00;-3.155264e+02;-2.801496e+01
3.940000e-01;6.100000e+01;-1.700217e+01;5.874725e-01;0.000000e+00;-3.143925e+02;-2.877300e+01
3.950000e-01;6.100000e+01;-1.731599e+01;5.583207e-01;0.000000e+00;-3.132409e+02;-2.952993e+01
3.960000e-01;6.100000e+01;-1.762865e+01;5.284126e-01;0.000000e+00;-3.120718e+02;-3.028572e+01
3.970000e-01;6.100000e+01;-1.794013e+01;4.977493e-01;0.000000e+00;-3.108850e+02;-3.104040e+01
3.980000e-01;6.100000e+01;-1.825042e+01;4.663318e-01;0.000000e+00;-3.096807e+02;-3.179395e+01
3.990000e-01;6.100000e+01;-1.855949e+01;4.341614e-01;0.000000e+00;-3.084587e+02;-3.254637e+01
4.000000e-01;6.100000e+01;-1.886734e+01;4.012391e-01;0.000000e+00;-3.072225e+02;-3.329789e+01
4.010000e-01;6.100000e+01;-1.917394e+01;3.675656e-01;0.000000e+00;-3.059753e+02;-3.404980e+01
4.020000e-01;6.100000e+01;-1.947929e+01;3.331395e-01;0.000000e+00;-3.047139e+02;-3.480355e+01
4.030000e-01;6.100000e+01;-1.978337e+01;2.979585e-01;0.000000e+00;-3.034348e+02;-3.555946e+01
4.040000e-01;6.100000e+01;-2.008616e+01;2.620206e-01;0.000000e+00;-3.021381e+02;-3.631753e+01
4.050000e-01;6.100000e+01;-2.038764e+01;2.253235e-01;0.000000e+00;-3.008237e+02;-3.707777e+01
4.060000e-01;6.100000e+01;-2.068781e+01;1.878650e-01;0.000000e+00;-2.994918e+02;-3.784018e+01
4.070000e-01;6.100000e+01;-2.098663e+01;1.496431e-01;0.000000e+00;-2.981422e+02;-3.860475e+01
4.080000e-01;6.100000e+01;-2.128409e+01;1.106555e-01;0.000000e+00;-2.967751e+02;-3.937148e+01
4.090000e-01;6.100000e+01;-2.158018e+01;7.090016e-02;0.000000e+00;-2.953903e+02;-4.014038e+01
4.100000e-01;6.100000e+01;-2.187487e+01;3.037479e-02;0.000000e+00;-2.939912e+02;-4.091118e+01
4.110000e-01;6.100000e+01;-2.216816e+01;-1.092220e-02;0.000000e+00;-2.925813e+02;-4.168450e+01
4.120000e-01;6.100000e+01;-2.246003e+01;-5.299421e-02;0.000000e+00;-2.911573e+02;-4.246192e+01
4.130000e-01;6.100000e+01;-2.275047e+01;-9.584605e-02;0.000000e+00;-2.897158e+02;-4.324415e+01
4.140000e-01;6.100000e+01;-2.303947e+01;-1.394825e-01;0.000000e+00;-2.882570e+02;-4.403117e+01
4.150000e-01;6.100000e+01;-2.332699e+01;-1.839084e-01;0.000000e+00;-2.867808e+02;-4.482300e+01
4.160000e-01;6.100000e+01;-2.361303e+01;-2.291285e-01;0.000000e+00;-2.852871e+02;-4.561963e+01
4.170000e-01;6.100000e+01;-2.389756e+01;-2.751477e-01;0.000000e+00;-2.837761e+02;-4.642106e+01
4.180000e-01;6.100000e+01;-2.418058e+01;-3.219706e-01;0.000000e+00;-2.822476e+02;-4.722730e+01
4.190000e-01;6.100000e+01;-2.446206e+01;-3.696022e-01;0.000000e+00;-2.807018e+02;-4.803833e+01
4.200000e-01;6.100000e+01;-2.474198e+01;-4.180473e-01;0.000000e+00;-2.791416e+02;-4.885354e+01
4.210000e-01;6.100000e+01;-2.502034e+01;-4.673093e-01;0.000000e+00;-2.775705e+02;-4.967270e+01
4.220000e-01;6.100000e+01;-2.529712e+01;-5.173927e-01;0.000000e+00;-2.759855e+02;-5.049706e+01
4.230000e-01;6.100000e+01;-2.557231e+01;-5.683034e-01;0.000000e+00;-2.743835e+02;-5.132746e+01
4.240000e-01;6.100000e+01;-2.584589e+01;-6.200476e-01;0.000000e+00;-2.727646e+02;-5.216390e+01
4.250000e-01;6.100000e+01;-2.611784e+01;-6.726312e-01;0.000000e+00;-2.711287e+02;-5.300638e+01
4.260000e-01;6.100000e+01;-2.638815e+01;-7.260604e-01;0.000000e+00;-2.694758e+02;-5.385491e+01
4.270000e-01;6.100000e+01;-2.665679e+01;-7.803411e-01;0.000000e+00;-2.678059e+02;-5.470948e+01
4.280000e-01;6.100000e+01;-2.692376e+01;-8.354793e-01;0.000000e+00;-2.661191e+02;-5.557009e+01
4.290000e-01;6.100000e+01;-2.718903e+01;-8.914812e-01;0.000000e+00;-2.644153e+02;-5.643674e+01
4.300000e-01;6.100000e+01;-2.745259e+01;-9.483528e-01;0.000000e+00;-2.626977e+02;-5.730865e+01
4.310000e-01;6.100000e+01;-2.771443e+01;-1.006099e+00;0.000000e+00;-2.609694e+02;-5.818480e+01
4.320000e-01;6.100000e+01;-2.797453e+01;-1.064722e+00;0.000000e+00;-2.592275e+02;-5.906563e+01
4.330000e-01;6.100000e+01;-2.823288e+01;-1.124230e+00;0.000000e+00;-2.574690e+02;-5.995180e+01
4.340000e-01;6.100000e+01;-2.848947e+01;-1.184626e+00;0.000000e+00;-2.556939e+02;-6.084331e+01
4.350000e-01;6.100000e+01;-2.874427e+01;-1.245916e+00;0.000000e+00;-2.539021e+02;-6.174016e+01
4.360000e-01;6.100000e+01;-2.899727e+01;-1.308106e+00;0.000000e+00;-2.520937e+02;-6.264235e+01
4.370000e-01;6.100000e+01;-2.924846e+01;-1.371201e+00;-3.538040e-03;-2.502686e+02;-6.354988e+01
4.380000e-01;6.099999e+01;-2.949781e+01;-1.435206e+00;-9.551964e-02;-2.484269e+02;-6.446275e+01
4.390000e-01;6.099981e+01;-2.974531e+01;-1.500127e+00;-4.386136e-01;-2.465685e+02;-6.538096e+01
4.400000e-01;6.099912e+01;-2.999095e+01;-1.565968e+00;-1.117461e+00;-2.446966e+02;-6.630389e+01
4.410000e-01;6.099757e+01;-3.023470e+01;-1.632734e+00;-2.135069e+00;-2.428143e+02;-6.722997e+01
4.420000e-01;6.099485e+01;-3.047657e+01;-1.700428e+00;-3.490646e+00;-2.409191e+02;-6.815834e+01
4.430000e-01;6.099059e+01;-3.071654e+01;-1.769051e+00;-5.183134e+00;-2.390080e+02;-6.908913e+01
4.440000e-01;6.098448e+01;-3.095459e+01;-1.838606e+00;-7.211214e+00;-2.370812e+02;-7.002235e+01
4.450000e-01;6.097617e+01;-3.119070e+01;-1.909096e+00;-9.573304e+00;-2.351384e+02;-7.095800e+01
4.460000e-01;6.096533e+01;-3.142487e+01;-1.980522e+00;-1.226756e+01;-2.331799e+02;-7.189607e+01
4.470000e-01;6.095164e+01;-3.165706e+01;-2.052888e+00;-1.529189e+01;-2.312055e+02;-7.283657e+01
4.480000e-01;6.093475e+01;-3.188728e+01;-2.126195e+00;-1.864392e+01;-2.292153e+02;-7.377949e+01
4.490000e-01;6.091435e+01;-3.211549e+01;-2.200447e+00;-2.232105e+01;-2.272092e+02;-7.472484e+01
4.500000e-01;6.089011e+01;-3.234170e+01;-2.275645e+00;-2.632041e+01;-2.251901e+02;-7.567252e+01
4.510000e-01;6.086171e+01;-3.256587e+01;-2.351792e+00;-3.063887e+01;-2.231610e+02;-7.662076e+01
4.520000e-01;6.082883e+01;-3.278802e+01;-2.428887e+00;-3.527308e+01;-2.211194e+02;-7.756713e+01
4.530000e-01;6.079116e+01;-3.300811e+01;-2.506926e+00;-4.021942e+01;-2.190626e+02;-7.851086e+01
4.540000e-01;6.074839e+01;-3.322614e+01;-2.585908e+00;-4.547403e+01;-2.169908e+02;-7.945196e+01
4.550000e-01;6.070021e+01;-3.344210e+01;-2.665830e+00;-5.103281e+01;-2.149038e+02;-8.039042e+01
4.560000e-01;6.064632e+01;-3.365595e+01;-2.746689e+00;-5.689143e+01;-2.128017e+02;-8.132626e+01
4.570000e-01;6.058643e+01;-3.386770e+01;-2.828483e+00;-6.304532e+01;-2.106845e+02;-8.225947e+01
4.580000e-01;6.052023e+01;-3.407732e+01;-2.911208e+00;-6.948968e+01;-2.085521e+02;-8.319004e+01
4.590000e-01;6.044745e+01;-3.428480e+01;-2.994863e+00;-7.621949e+01;-2.064047e+02;-8.411799e+01
4.600000e-01;6.036779e+01;-3.449013e+01;-3.079444e+00;-8.322951e+01;-2.042449e+02;-8.504408e+01
4.610000e-01;6.028099e+01;-3.469329e+01;-3.164951e+00;-9.051425e+01;-2.020759e+02;-8.596684e+01
4.620000e-01;6.018677e+01;-3.489428e+01;-3.251378e+00;-9.806805e+01;-1.998953e+02;-8.688207e+01
4.630000e-01;6.008485e+01;-3.509308e+01;-3.338715e+00;-1.058850e+02;-1.977005e+02;-8.778784e+01
4.640000e-01;5.997500e+01;-3.528968e+01;-3.426953e+00;-1.139590e+02;-1.954915e+02;-8.868415e+01
4.650000e-01;5.985694e+01;-3.548407e+01;-3.516083e+00;-1.222838e+02;-1.932683e+02;-8.957101e+01
4.660000e-01;5.973043e+01;-3.567622e+01;-3.606095e+00;-1.308529e+02;-1.910308e+02;-9.044842e+01
4.670000e-01;5.959523e+01;-3.586613e+01;-3.696980e+00;-1.396596e+02;-1.887791e+02;-9.131638e+01
4.680000e-01;5.945111e+01;-3.605378e+01;-3.788728e+00;-1.486970e+02;-1.865132e+02;-9.217488e+01
4.690000e-01;5.929784e+01;-3.623915e+01;-3.881330e+00;-1.579581e+02;-1.842331e+02;-9.302393e+01
4.700000e-01;5.913519e+01;-3.642224e+01;-3.974776e+00;-1.674356e+02;-1.819413e+02;-9.386546e+01
4.710000e-01;5.896297e+01;-3.660304e+01;-4.069061e+00;-1.771223e+02;-1.796409e+02;-9.469877e+01
4.720000e-01;5.878095e+01;-3.678153e+01;-4.164174e+00;-1.870104e+02;-1.773299e+02;-9.551797e+01
4.730000e-01;5.858895e+01;-3.695770e+01;-4.260097e+00;-1.970923e+02;-1.750058e+02;-9.631982e+01
4.740000e-01;5.838676e+01;-3.713154e+01;-4.356813e+00;-2.073602e+02;-1.726686e+02;-9.710430e+01
