         12873112 function calls (12478324 primitive calls) in 7.593 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        5    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/matplotlib/backend_bases.py:1288(__init__)
       74    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/matplotlib/_mathtext.py:925(__init__)
       66    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/numpy/lib/stride_tricks.py:345(<genexpr>)
       48    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/matplotlib/axis.py:1738(set_units)
       65    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/numpy/core/einsumfunc.py:1001(_einsum_dispatcher)
       53    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/matplotlib/cbook/__init__.py:106(__init__)
       60    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/matplotlib/axis.py:824(_get_autoscale_on)
        4    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/mpl_toolkits/mplot3d/axes3d.py:186(set_axis_on)
       32    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:134(<genexpr>)
        2    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/mpl_toolkits/mplot3d/proj3d.py:32(world_transformation)
       10    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/mpl_toolkits/mplot3d/axes3d.py:460(<genexpr>)
       25    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/enum.py:795(<genexpr>)
        3    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/matplotlib/rcsetup.py:249(validate_backend)
       14    0.000    0.000    0.000    0.000 {built-in method _codecs.utf_8_decode}
       12    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:748(find_spec)
        6    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/mpl_toolkits/mplot3d/axes3d.py:2585(<listcomp>)
       71    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/matplotlib/__init__.py:301(wrapper)
        5    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/matplotlib/gridspec.py:232(_normalize)
        5    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/re/_parser.py:82(opengroup)
        8    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/numpy/ma/core.py:4071(_delegate_binop)
       30    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/inspect.py:2831(__init__)
        1    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/matplotlib/pyplot.py:953(close)
       33    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/numpy/lib/stride_tricks.py:25(_maybe_view_as_subclass)
       61    0.000    0.000    0.000    0.000 {method 'find' of 'bytearray' objects}
        3    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/re/_parser.py:265(getuntil)
       10    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/matplotlib/figure.py:217(<genexpr>)
        1    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/matplotlib/spines.py:493(__getattr__)
       82    0.000    0.000    0.000    0.000 {built-in method _imp.release_lock}
        4    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/matplotlib/cbook/__init__.py:609(__init__)
        9    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/matplotlib/collections.py:725(_get_default_facecolor)
       10    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/matplotlib/collections.py:705(_get_default_antialiased)
       42    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/matplotlib/markers.py:407(get_snap_threshold)
        2    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/matplotlib/tri/_triangulation.py:168(_extract_triangulation_params)
        9    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/matplotlib/collections.py:1450(_get_default_linewidth)
        9    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/numpy/core/getlimits.py:668(__init__)
        4    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/matplotlib/spines.py:541(from_dict)
       12    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/matplotlib/ticker.py:729(<genexpr>)
       12    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/matplotlib/_mathtext.py:1425(shrink)
        7    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/matplotlib/axis.py:2087(<listcomp>)
       57    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/numpy/core/fromnumeric.py:2107(_clip_dispatcher)
       16    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/matplotlib/spines.py:587(__len__)
        4    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/inspect.py:735(unwrap)
       82    0.000    0.000    0.000    0.000 {built-in method _imp.acquire_lock}
       34    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/re/_parser.py:79(groups)
       16    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/matplotlib/_mathtext.py:1418(__init__)
        8    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/matplotlib/cbook/__init__.py:826(<dictcomp>)
        6    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/re/_compiler.py:396(_simple)
       54    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/numpy/core/fromnumeric.py:2600(_ptp_dispatcher)
        9    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/matplotlib/collections.py:1453(_get_default_antialiased)
        2    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:164(_path_isdir)
       24    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/re/_compiler.py:568(isstring)
        1    0.000    0.000    0.000    0.000 <__array_function__ internals>:177(ravel_multi_index)
        1    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/mpl_toolkits/mplot3d/axes3d.py:770(view_init)
       75    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/pyparsing/core.py:4098(<genexpr>)
        5    0.000    0.000    0.000    0.000 <frozen _collections_abc>:283(__subclasshook__)
       22    0.000    0.000    0.000    0.000 {method 'swapaxes' of 'numpy.ndarray' objects}
        7    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/matplotlib/backend_bases.py:1161(interval)
        4    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/matplotlib/gridspec.py:430(<dictcomp>)
       64    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/matplotlib/artist.py:1375(get_mouseover)
       47    0.000    0.000    0.000    0.000 {built-in method sys._getframe}
       90    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/matplotlib/transforms.py:1362(depth)
       42    0.000    0.000    0.000    0.000 {method 'mro' of 'type' objects}
        8    0.000    0.000    0.000    0.000 {built-in method _imp._fix_co_filename}
        1    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/multiprocessing/process.py:71(BaseProcess)
        1    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/multiprocessing/process.py:399(__init__)
       56    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/numpy/core/fromnumeric.py:1987(_shape_dispatcher)
        4    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1239(exec_module)
        4    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/matplotlib/projections/__init__.py:98(get_projection_class)
       12    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/re/_parser.py:954(fix_flags)
        2    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/re/_parser.py:256(getwhile)
       12    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/mpl_toolkits/mplot3d/axes3d.py:233(_unit_cube)
        1    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/scipy/optimize/_numdiff.py:90(_eps_for_method)
        2    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/enum.py:1761(<listcomp>)
        6    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/matplotlib/axis.py:2717(get_minpos)
       47    0.000    0.000    0.000    0.000 {method 'index' of 'list' objects}
       45    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/matplotlib/axes/_base.py:464(<genexpr>)
        8    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/matplotlib/_mathtext.py:1041(shrink)
        8    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/matplotlib/offsetbox.py:203(<listcomp>)
       75    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/matplotlib/artist.py:430(is_transform_set)
        9    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/numpy/core/arrayprint.py:72(<dictcomp>)
        3    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/matplotlib/transforms.py:963(y0)
       42    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/matplotlib/markers.py:324(get_marker)
       14    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:180(_path_isabs)
       57    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/matplotlib/cm.py:589(norm)
        7    0.000    0.000    0.000    0.000 <frozen _collections_abc>:381(__subclasshook__)
        2    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/matplotlib/_mathtext.py:1092(_set_glue)
        1    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/re/_compiler.py:389(_bytes_to_codes)
       29    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/numpy/core/arrayprint.py:993(<genexpr>)
        4    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/inspect.py:167(get_annotations)
       39    0.000    0.000    0.000    0.000 {method 'startswith' of 'bytes' objects}
       42    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/matplotlib/markers.py:388(get_alt_path)
       20    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/matplotlib/colors.py:338(<genexpr>)
       19    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/matplotlib/cm.py:87(__len__)
        1    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/matplotlib/backends/backend_agg.py:59(RendererAgg)
       63    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/matplotlib/scale.py:96(__init__)
       48    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/matplotlib/axis.py:376(<dictcomp>)
        4    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/pyparsing/core.py:3207(parseImpl)
       45    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/matplotlib/text.py:886(get_horizontalalignment)
        2    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/mpl_toolkits/mplot3d/proj3d.py:153(persp_transformation)
       16    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:67(_relax_case)
        4    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/matplotlib/transforms.py:968(x1)
        1    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/matplotlib/_pylab_helpers.py:77(destroy_all)
       48    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/matplotlib/axis.py:389(<dictcomp>)
        6    0.000    0.000    0.000    0.000 {method 'repeat' of 'numpy.ndarray' objects}
        4    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/inspect.py:1794(_shadowed_dict)
        4    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/matplotlib/_mathtext.py:1067(render)
       18    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/matplotlib/axis.py:543(__init__)
       67    0.000    0.000    0.000    0.000 {method 'get' of 'mappingproxy' objects}
       28    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/matplotlib/axis.py:727(get_remove_overlapping_locs)
        2    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/inspect.py:867(cleandoc)
        8    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/functools.py:479(lru_cache)
        4    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/matplotlib/gridspec.py:550(__init__)
        4    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/matplotlib/_mathtext.py:351(get_kern)
       36    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/pyparsing/results.py:434(<lambda>)
        2    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/scipy/optimize/_constraints.py:420(<listcomp>)
       45    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/matplotlib/transforms.py:1006(minpos)
       11    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/matplotlib/legend_handler.py:95(adjust_drawing_area)
        1    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/multiprocessing/reduction.py:33(ForkingPickler)
       65    0.000    0.000    0.000    0.000 {method 'groupdict' of 're.Match' objects}
       28    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/pathlib.py:94(join_parsed_parts)
       56    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/numpy/core/fromnumeric.py:1888(_nonzero_dispatcher)
       38    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/inspect.py:3032(parameters)
        4    0.000    0.000    0.000    0.000 {method 'pop' of 'collections.OrderedDict' objects}
       74    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/traceback.py:307(__len__)
       15    0.000    0.000    0.000    0.000 {method 'discard' of 'set' objects}
       22    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/matplotlib/_mathtext.py:297(_get_offset)
       46    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/matplotlib/collections.py:204(get_paths)
       56    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/numpy/lib/function_base.py:391(_average_dispatcher)
       10    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/matplotlib/backend_bases.py:1744(_idle_draw_cntx)
       67    0.000    0.000    0.000    0.000 {method 'end' of 're.Match' objects}
       35    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/enum.py:228(__set_name__)
       39    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/matplotlib/offsetbox.py:71(_bbox_artist)
        8    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/matplotlib/figure.py:145(update)
       48    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/matplotlib/axis.py:394(<dictcomp>)
       12    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:357(__init__)
        1    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/matplotlib/_api/deprecation.py:363(<listcomp>)
       13    0.000    0.000    0.000    0.000 {built-in method fromkeys}
       42    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/matplotlib/lines.py:597(get_markevery)
       16    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/scipy/optimize/_constraints.py:12(_arr_to_scalar)
        8    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/mpl_toolkits/mplot3d/axes3d.py:467(<genexpr>)
       29    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/numpy/core/arrayprint.py:994(<genexpr>)
       16    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/mpl_toolkits/mplot3d/art3d.py:1097(juggle_axes)
       12    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/pyparsing/results.py:198(<listcomp>)
        3    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/mpl_toolkits/mplot3d/axis3d.py:230(set_rotate_label)
        4    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/matplotlib/_pylab_helpers.py:90(get_all_fig_managers)
        1    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/pyparsing/core.py:3528(__init__)
        8    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:599(_check_name_wrapper)
        1    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/multiprocessing/context.py:30(BaseContext)
       12    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/matplotlib/cbook/__init__.py:662(clear)
        5    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/matplotlib/patches.py:2214(<listcomp>)
        9    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/matplotlib/_mathtext.py:1825(<genexpr>)
       56    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/mpl_toolkits/mplot3d/art3d.py:1003(<lambda>)
        5    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/matplotlib/patches.py:2215(<dictcomp>)
       23    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/matplotlib/transforms.py:1752(<lambda>)
       36    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/matplotlib/backend_bases.py:2084(device_pixel_ratio)
       18    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/numpy/core/numeric.py:1234(<dictcomp>)
        6    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/matplotlib/backend_bases.py:1174(single_shot)
        4    0.000    0.000    0.000    0.000 <__array_function__ internals>:177(size)
       34    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/matplotlib/collections.py:753(get_facecolor)
       23    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/matplotlib/transforms.py:1751(<lambda>)
       44    0.000    0.000    0.000    0.000 {method '__exit__' of '_thread.lock' objects}
       25    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/matplotlib/collections.py:210(get_transforms)
       12    0.000    0.000    0.000    0.000 {built-in method _imp.is_builtin}
        1    0.000    0.000    0.000    0.000 {built-in method posix.urandom}
        4    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/matplotlib/_mathtext.py:2227(end_group)
       42    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/matplotlib/lines.py:893(get_drawstyle)
       12    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/re/_parser.py:73(__init__)
       22    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/numpy/ma/core.py:3421(shape)
        2    0.000    0.000    0.000    0.000 {built-in method _abc._abc_init}
        2    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/scipy/sparse/_sputils.py:216(isintlike)
        2    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/numpy/core/numeric.py:290(full)
        8    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/numpy/linalg/linalg.py:107(get_linalg_error_extobj)
        5    0.000    0.000    0.000    0.000 <frozen _collections_abc>:362(__subclasshook__)
        8    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/numpy/linalg/linalg.py:186(_assert_stacked_square)
       13    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/inspect.py:3019(<genexpr>)
        8    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/threading.py:1174(native_id)
        6    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/numpy/ma/core.py:6654(is_masked)
        1    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/scipy/optimize/_differentialevolution.py:1229(_calculate_population_feasibilities)
        1    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/matplotlib/backend_bases.py:1128(__del__)
       42    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/matplotlib/markers.py:369(get_path)
       15    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/matplotlib/axes/_base.py:338(_setdefaults)
        2    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/scipy/optimize/_differentialevolution.py:1462(_unscale_parameters)
       17    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/pyparsing/helpers.py:275(<genexpr>)
       18    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/numpy/lib/shape_base.py:1273(<genexpr>)
       32    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/matplotlib/backends/backend_macosx.py:114(<genexpr>)
        2    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/matplotlib/_mathtext.py:911(_get_font_constant_set)
        1    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/pyparsing/core.py:3399(__init__)
        6    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/mpl_toolkits/mplot3d/axis3d.py:342(<listcomp>)
       26    0.000    0.000    0.000    0.000 {method 'tobytes' of 'numpy.ndarray' objects}
        6    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/logging/__init__.py:237(_releaseLock)
       33    0.000    0.000    0.000    0.000 {method '__exit__' of 'numpy.nditer' objects}
        6    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/matplotlib/_mathtext.py:954(shrink)
       22    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/numpy/lib/shape_base.py:1263(<genexpr>)
        2    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/scipy/optimize/_constraints.py:422(<listcomp>)
        5    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/pyparsing/core.py:4895(_generateDefaultName)
        1    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/tokenize.py:323(read_or_stop)
        3    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/matplotlib/transforms.py:973(y1)
        4    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/matplotlib/transforms.py:303(p1)
        6    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/mpl_toolkits/mplot3d/art3d.py:34(_norm_text_angle)
        6    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/mpl_toolkits/mplot3d/axis3d.py:315(<listcomp>)
       18    0.000    0.000    0.000    0.000 {method 'pop' of 'list' objects}
        1    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/socket.py:214(socket)
       26    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/matplotlib/_mathtext.py:934(shrink)
        8    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:48(_new_module)
       21    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/matplotlib/axis.py:828(_set_autoscale_on)
        4    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/matplotlib/figure.py:82(__init__)
       12    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/matplotlib/axes/_base.py:1173(get_axes_locator)
        1    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/logging/__init__.py:1447(__init__)
        1    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/matplotlib/backends/backend_macosx.py:20(FigureCanvasMac)
       28    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/numpy/core/numeric.py:2274(_isclose_dispatcher)
        8    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/numpy/linalg/linalg.py:130(_realType)
       52    0.000    0.000    0.000    0.000 {method 'clear' of 'dict' objects}
       10    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/matplotlib/lines.py:67(<listcomp>)
       14    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/pyparsing/results.py:241(__len__)
       35    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/enum.py:913(<lambda>)
       36    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/numpy/core/numeric.py:1143(_roll_dispatcher)
        5    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/matplotlib/legend.py:776(get_legend_handler_map)
       20    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/enum.py:92(_is_single_bit)
       18    0.000    0.000    0.000    0.000 {method 'rfind' of 'str' objects}
        4    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/matplotlib/_mathtext.py:1367(__init__)
        7    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/mpl_toolkits/mplot3d/art3d.py:1060(get_facecolor)
        1    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/matplotlib/backend_bases.py:1190(remove_callback)
       66    0.000    0.000    0.000    0.000 {method 'isalpha' of 'str' objects}
       12    0.000    0.000    0.000    0.000 {built-in method _imp.find_frozen}
        4    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/matplotlib/_pylab_helpers.py:33(get_fig_manager)
        4    0.000    0.000    0.000    0.000 /Users/nico/anaconda3/lib/python3.11/site-packages/matplotlib/figure.py:100(add)
